Geographic area,Indicator,Sex,TIME_PERIOD,OBS_VALUE,Unit multiplier,Unit of measure,Observation Status,Observation confidentaility,LOWER_BOUND,UPPER_BOUND,WGTD_SAMPL_SIZE,OBS_FOOTNOTE,SERIES_FOOTNOTE,DATA_SOURCE,SOURCE_LINK,CUSTODIAN,Time period activity related to when the data are collected,REF_PERIOD,COVERAGE_TIME,Current age
Afghanistan,Infant mortality rate,Total,2008,69.035405568349,,Deaths per 1000 live births,Normal value,,64.5661804730768,74.193155756316,,,,UN_IGME,,,,,,Total
Afghanistan,Infant mortality rate,Total,2009,66.5258234811252,,Deaths per 1000 live births,Normal value,,61.9236092386175,71.6682764738893,,,,UN_IGME,,,,,,Total
Afghanistan,Infant mortality rate,Total,2010,64.1005674363156,,Deaths per 1000 live births,Normal value,,59.4184113082684,69.2657364298643,,,,UN_IGME,,,,,,Total
Afghanistan,Infant mortality rate,Total,2011,61.7264408042452,,Deaths per 1000 live births,Normal value,,56.920934714591,67.0898832969581,,,,UN_IGME,,,,,,Total
Afghanistan,Infant mortality rate,Total,2012,59.4546416313267,,Deaths per 1000 live births,Normal value,,54.3514916475025,65.032220317434,,,,UN_IGME,,,,,,Total
Afghanistan,Infant mortality rate,Total,2013,57.2251511459076,,Deaths per 1000 live births,Normal value,,51.9090665716745,63.1132554833444,,,,UN_IGME,,,,,,Total
Afghanistan,Infant mortality rate,Total,2014,55.1609324695299,,Deaths per 1000 live births,Normal value,,49.3425183029759,61.386848475069,,,,UN_IGME,,,,,,Total
Afghanistan,Infant mortality rate,Total,2015,53.1698069139217,,Deaths per 1000 live births,Normal value,,46.8142676505107,59.7877683064908,,,,UN_IGME,,,,,,Total
Afghanistan,Infant mortality rate,Total,2016,51.3191407072154,,Deaths per 1000 live births,Normal value,,44.3560785011347,58.3789062246283,,,,UN_IGME,,,,,,Total
Afghanistan,Infant mortality rate,Total,2017,49.6114278272348,,Deaths per 1000 live births,Normal value,,42.0776711521563,57.2266832225475,,,,UN_IGME,,,,,,Total
Afghanistan,Infant mortality rate,Total,2018,48.0433349598417,,Deaths per 1000 live births,Normal value,,39.9443024674872,56.3200570241323,,,,UN_IGME,,,,,,Total
Afghanistan,Infant mortality rate,Total,2019,46.5128248805674,,Deaths per 1000 live births,Normal value,,37.70591557629,55.8186836711784,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,1970,300.278754769011,,Deaths per 1000 live births,Normal value,,266.015644673404,342.336235193513,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,1971,294.755460497612,,Deaths per 1000 live births,Normal value,,260.864699741515,336.439316866599,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,1972,289.339852522917,,Deaths per 1000 live births,Normal value,,256.17332827617,330.043131163391,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,1973,283.612204953174,,Deaths per 1000 live births,Normal value,,251.74750458025,323.736499163128,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,1974,277.81146998895,,Deaths per 1000 live births,Normal value,,246.685881687631,316.982368406395,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,1975,272.044365152024,,Deaths per 1000 live births,Normal value,,241.637420004638,309.75662008611,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,1976,266.166862191178,,Deaths per 1000 live births,Normal value,,236.937328762386,302.74007541994,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,1977,260.095471528226,,Deaths per 1000 live births,Normal value,,231.988732032146,295.148817575067,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,1978,254.046263841982,,Deaths per 1000 live births,Normal value,,226.833939857259,287.732683268309,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,1979,247.829492028304,,Deaths per 1000 live births,Normal value,,221.594667329801,280.733333181834,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,1980,241.485537110275,,Deaths per 1000 live births,Normal value,,216.193439915236,273.643907365053,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,1981,235.057722344341,,Deaths per 1000 live births,Normal value,,210.818054660358,266.224655748998,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,1982,228.593518749707,,Deaths per 1000 live births,Normal value,,205.503730838193,258.447700504332,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,1983,222.2416294254,,Deaths per 1000 live births,Normal value,,199.989159919442,250.341967694403,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,1984,215.785252592176,,Deaths per 1000 live births,Normal value,,194.743879677377,242.403327087523,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,1985,209.287431126247,,Deaths per 1000 live births,Normal value,,189.511008499579,234.537281591484,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,1986,202.883892256134,,Deaths per 1000 live births,Normal value,,184.07694517246,226.145221476871,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,1987,196.443139972032,,Deaths per 1000 live births,Normal value,,178.763927863747,217.969494670242,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,1988,190.05348014204,,Deaths per 1000 live births,Normal value,,173.500709933978,209.860420896106,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,1989,183.790706683628,,Deaths per 1000 live births,Normal value,,167.908487623461,201.969238949336,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,1990,177.663144124116,,Deaths per 1000 live births,Normal value,,162.532279289207,194.295377311685,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,1991,171.683346629931,,Deaths per 1000 live births,Normal value,,157.646229447654,186.888282303051,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,1992,165.930001911528,,Deaths per 1000 live births,Normal value,,152.620680082466,180.164466844183,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,1993,160.387419381719,,Deaths per 1000 live births,Normal value,,147.84861448167,173.916028903671,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,1994,155.182587485482,,Deaths per 1000 live births,Normal value,,143.128094552965,168.041781386839,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,1995,150.293794661521,,Deaths per 1000 live births,Normal value,,138.727271724189,162.56709169524,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,1996,145.644633656577,,Deaths per 1000 live births,Normal value,,134.662255776899,157.292931479684,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,1997,141.22369626686,,Deaths per 1000 live births,Normal value,,130.75001686999,152.393939374928,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,1998,136.931607625173,,Deaths per 1000 live births,Normal value,,126.997957888421,147.891330350538,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,1999,132.779277653596,,Deaths per 1000 live births,Normal value,,123.21624567151,143.450175221964,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,2000,128.691267436494,,Deaths per 1000 live births,Normal value,,119.556682698554,138.937287974784,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,2001,124.584844779885,,Deaths per 1000 live births,Normal value,,115.838274581578,134.579375205689,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,2002,120.430040356567,,Deaths per 1000 live births,Normal value,,111.920203020073,130.24892335917,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,2003,116.272988743895,,Deaths per 1000 live births,Normal value,,108.052911525631,125.751597591188,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,2004,112.080037462644,,Deaths per 1000 live births,Normal value,,104.229763898104,121.201753497347,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,2005,107.890921464424,,Deaths per 1000 live births,Normal value,,100.289980400224,116.545839591694,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,2006,103.678861703617,,Deaths per 1000 live births,Normal value,,96.3137302275423,112.071564805657,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,2007,99.5315994894142,,Deaths per 1000 live births,Normal value,,92.299882781372,107.5780915074,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,2008,95.4048755677505,,Deaths per 1000 live births,Normal value,,88.3494260709528,103.491828485688,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,2009,91.4310932916503,,Deaths per 1000 live births,Normal value,,84.2173679083516,99.544117486002,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,2010,87.6213699549722,,Deaths per 1000 live births,Normal value,,80.2821482089274,95.7695915496616,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,2011,83.9090653626977,,Deaths per 1000 live births,Normal value,,76.3516952515995,92.3242503277275,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,2012,80.3391663931096,,Deaths per 1000 live births,Normal value,,72.3056244698439,89.0781495648978,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,2013,76.8304618495181,,Deaths per 1000 live births,Normal value,,68.4812121165821,86.0775590025521,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,2014,73.5802670343177,,Deaths per 1000 live births,Normal value,,64.5263942275326,83.3780616049064,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,2015,70.4448020128811,,Deaths per 1000 live births,Normal value,,60.7168423912962,80.8634310564415,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,2016,67.5721899133258,,Deaths per 1000 live births,Normal value,,57.0680541574587,78.6462066187263,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,2017,64.9407593926242,,Deaths per 1000 live births,Normal value,,53.744797501243,76.8328729852922,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,2018,62.5411960371578,,Deaths per 1000 live births,Normal value,,50.6409224657019,75.4055635286584,,,,UN_IGME,,,,,,Total
Afghanistan,Under-five mortality rate,Total,2019,60.2693988605884,,Deaths per 1000 live births,Normal value,,47.4420698448729,74.6160409360527,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Total,1970,124.366121130941,,Deaths per 1000 children aged 1,Normal value,,107.643035721778,145.435897887293,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Total,1971,121.651362349319,,Deaths per 1000 children aged 1,Normal value,,105.158658971209,142.446365261102,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Total,1972,118.982152126148,,Deaths per 1000 children aged 1,Normal value,,102.908659614689,139.226757820577,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Total,1973,116.184257265352,,Deaths per 1000 children aged 1,Normal value,,100.793044836777,136.047779693269,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Total,1974,113.362773596334,,Deaths per 1000 children aged 1,Normal value,,98.3745293182242,132.662233591809,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Total,1975,110.570869892698,,Deaths per 1000 children aged 1,Normal value,,95.9724535968519,129.058951256123,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Total,1976,107.71611979193,,Deaths per 1000 children aged 1,Normal value,,93.7384859541064,125.584261465028,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Total,1977,104.788555798831,,Deaths per 1000 children aged 1,Normal value,,91.4015760169637,121.843847321042,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Total,1978,101.89414859463,,Deaths per 1000 children aged 1,Normal value,,88.9817805152297,118.194696419318,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Total,1979,98.9192491008253,,Deaths per 1000 children aged 1,Normal value,,86.4322635803233,114.780530804757,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Total,1980,95.9000035398354,,Deaths per 1000 children aged 1,Normal value,,83.7209790225453,111.352556285136,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Total,1981,92.8497283725922,,Deaths per 1000 children aged 1,Normal value,,81.0481087725573,107.744056457115,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Total,1982,89.8055823270799,,Deaths per 1000 children aged 1,Normal value,,78.4276553483348,103.997312799359,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Total,1983,86.7584632930878,,Deaths per 1000 children aged 1,Normal value,,75.7399946831075,100.119490073717,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Total,1984,83.5169478011626,,Deaths per 1000 children aged 1,Normal value,,73.2063846387775,96.3380663655702,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Total,1985,80.291291719399,,Deaths per 1000 children aged 1,Normal value,,70.7053036140288,92.6041065144708,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Total,1986,77.1479878286135,,Deaths per 1000 children aged 1,Normal value,,68.1322906252579,88.6599510732219,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Total,1987,74.0232477072437,,Deaths per 1000 children aged 1,Normal value,,65.6394958425802,84.6101523614817,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Total,1988,70.9637033690343,,Deaths per 1000 children aged 1,Normal value,,63.0566033753286,80.5744090905714,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Total,1989,67.9975053620163,,Deaths per 1000 children aged 1,Normal value,,60.3177757551401,76.7024625004532,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Total,1990,65.111898318385,,Deaths per 1000 children aged 1,Normal value,,57.7203491699239,72.9912778670723,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Total,1991,62.1629076875641,,Deaths per 1000 children aged 1,Normal value,,55.3951639664159,69.4590648712588,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Total,1992,59.3596787875179,,Deaths per 1000 children aged 1,Normal value,,53.0391685241085,66.2947631446656,,,,UN_IGME,,,,,,Total
Afghanistan,Child mortality rate (aged 1-4 years),Total,1993,56.6894125303265,,Deaths per 1000 children aged 1,Normal value,,50.8418084578162,63.2611503244006,,,,UN_IGME,,,,,,Total
